"profile_label","time_set","nivel_educ","day_type","mean_hours","se_hours"
"Profile_3","t_tnr",2,"Día de fin de semana",6.01317092472771,0.134902966429227
"Profile_3","t_tnr",3,"Día de fin de semana",7.53106015700935,0.225492400751688
"Profile_3","t_to",1,"Día de semana",8.85681021345706,0.315947696683272
"Profile_3","t_to",2,"Día de semana",8.7610087863355,0.246172228813538
"Profile_3","t_to",3,"Día de semana",8.4897418411254,0.152518570890092
"Profile_3","t_to",1,"Día de fin de semana",8.61385070689449,0.536972936264924
"Profile_3","t_to",2,"Día de fin de semana",7.78844314812462,0.475153974471969
"Profile_3","t_to",3,"Día de fin de semana",5.23039702952129,0.51718125094983
"Profile_3","t_tvaoh",1,"Día de semana",4.37227362102927,1.88184669967611
"Profile_3","t_tvaoh",2,"Día de semana",4.52266859724865,1.61448119628501
"Profile_3","t_tvaoh",3,"Día de semana",2.94928104996033,0.516788825259381
"Profile_3","t_tvaoh",1,"Día de fin de semana",3.144017584591,0.481511386871445
"Profile_3","t_tvaoh",2,"Día de fin de semana",4.13933130470853,0.491165854680591
"Profile_3","t_tvaoh",3,"Día de fin de semana",2.2622924218068,0.530514243187497
"Profile_4","t_ap",1,"Día de semana",15.0968273882526,0.123002770053951
"Profile_4","t_ap",2,"Día de semana",15.6033059304552,0.171536893199276
"Profile_4","t_ap",3,"Día de semana",16.738397406303,0.277721372770538
"Profile_4","t_ap",1,"Día de fin de semana",16.1658390912563,0.149978890847205
"Profile_4","t_ap",2,"Día de fin de semana",16.8086282419021,0.172873003413323
"Profile_4","t_ap",3,"Día de fin de semana",18.0055878558909,0.341648999690473
"Profile_4","t_cgt",1,"Día de semana",5.22142807320518,0.13752217406496
"Profile_4","t_cgt",2,"Día de semana",6.10403913509721,0.165464230093375
"Profile_4","t_cgt",3,"Día de semana",5.89871589107056,0.251197673066469
"Profile_4","t_cgt",1,"Día de fin de semana",3.72618513368844,0.0973004323014169
"Profile_4","t_cgt",2,"Día de fin de semana",4.11186015155264,0.133630406447937
"Profile_4","t_cgt",3,"Día de fin de semana",3.80787316835294,0.194499918866214
"Profile_4","t_tcnr",1,"Día de semana",1.57666004778307,0.164175524637219
"Profile_4","t_tcnr",2,"Día de semana",1.32695005607648,0.146752518812482
"Profile_4","t_tcnr",3,"Día de semana",1.20603938883368,0.148219703965443
"Profile_4","t_tcnr",1,"Día de fin de semana",0.985620430542083,0.109966697183638
"Profile_4","t_tcnr",2,"Día de fin de semana",1.1658719903331,0.137218825869637
"Profile_4","t_tcnr",3,"Día de fin de semana",0.986797293410861,0.166250112360759
"Profile_4","t_tdnr",1,"Día de semana",3.47719283949441,0.084965037004435
"Profile_4","t_tdnr",2,"Día de semana",3.68905838783122,0.104326531988262
"Profile_4","t_tdnr",3,"Día de semana",3.38543675423901,0.164563407973602
"Profile_4","t_tdnr",1,"Día de fin de semana",2.95938806964785,0.0741837958342677
"Profile_4","t_tdnr",2,"Día de fin de semana",3.12486637655939,0.095045454497437
"Profile_4","t_tdnr",3,"Día de fin de semana",2.91696381896112,0.113382719854443
"Profile_4","t_tnr",1,"Día de semana",4.1778591262082,0.111413047170325
"Profile_4","t_tnr",2,"Día de semana",4.5356261399945,0.145357854168968
"Profile_4","t_tnr",3,"Día de semana",4.08968011290238,0.201189458824833
"Profile_4","t_tnr",1,"Día de fin de semana",3.35900508297783,0.0861818058368613
"Profile_4","t_tnr",2,"Día de fin de semana",3.67441153763589,0.125973955305497
"Profile_4","t_tnr",3,"Día de fin de semana",3.48497836169243,0.162936879163625
"Profile_4","t_to",1,"Día de semana",7.86929138075099,0.284876085068972
"Profile_4","t_to",2,"Día de semana",7.66625207589766,0.279104945637598
"Profile_4","t_to",3,"Día de semana",7.58563066521214,0.3221718520978
"Profile_4","t_to",1,"Día de fin de semana",7.86209329692155,0.411886468740715
"Profile_4","t_to",2,"Día de fin de semana",6.97309864814539,0.503033590866936
"Profile_4","t_to",3,"Día de fin de semana",5.15348057151914,0.574835766016835
"Profile_4","t_tvaoh",1,"Día de semana",6.03966766956908,1.72589189748639
"Profile_4","t_tvaoh",2,"Día de semana",5.10903401194699,0.595178231424647
"Profile_4","t_tvaoh",3,"Día de semana",5.51527745462074,1.94602867379197
"Profile_4","t_tvaoh",1,"Día de fin de semana",4.106602513695,0.388375061840235
"Profile_4","t_tvaoh",2,"Día de fin de semana",4.82126135710609,0.548814927709174
"Profile_4","t_tvaoh",3,"Día de fin de semana",3.98942865978143,0.655688436318315
"Profile_5","t_ap",1,"Día de semana",14.3162998621142,0.332786228646908
"Profile_5","t_ap",2,"Día de semana",15.3010188294363,0.266841123565504
